genre,format,number_of_pages,weight,rating,rating_count,price,year
health,Paperback,368,920.0,4.0,5.0,59.72,2012
health,Paperback,392,459.0,4.33,190.0,21.34,1997
health,Paperback,180,181.0,4.19,108.0,22.18,2012
health,Mixed,336,159.0,4.28,47.0,12.91,2009
health,Paperback,180,181.0,4.19,108.0,22.18,2012
health,Paperback,184,315.0,3.86,835.0,16.22,2009
health,Paperback,358,830.0,5.0,1.0,44.41,2013
health,Paperback,240,953.0,4.08,383.0,20.34,2011
health,Paperback,416,319.0,4.05,126.0,26.22,2011
health,Paperback,432,605.0,4.09,81.0,21.59,2017
health,Paperback,384,281.0,4.08,1228.0,17.53,2020
health,Paperback,288,252.0,3.8,122.0,17.06,2012
health,Paperback,192,534.0,3.9,79.0,17.6,2010
health,Paperback,304,390.0,3.75,448.0,16.58,2018
health,Paperback,672,319.0,4.66,68.0,58.1,2017
health,Hardback,320,270.0,4.08,1208.0,34.97,2018
health,Paperback,240,177.0,4.09,1608.0,16.27,2017
health,Paperback,296,455.0,3.92,6899.0,16.67,2016
health,Paperback,554,319.0,4.54,379.0,22.6,2012
health,Paperback,304,893.0,4.08,411.0,20.37,2019
health,Hardback,432,319.0,4.06,17555.0,30.2,2015
health,Paperback,416,319.0,4.05,133.0,27.53,2011
health,Paperback,320,1.0,3.92,1269.0,20.49,2014
health,Paperback,296,520.0,3.9,41.0,35.68,2008
health,Paperback,544,649.0,4.14,158.0,24.34,2012
health,Paperback,240,319.0,4.18,62.0,15.31,2007
health,Paperback,752,319.0,4.0,2.0,49.57,2020
health,Paperback,195,358.0,4.39,28.0,33.31,2014
health,Paperback,308,319.0,4.16,32.0,33.68,2013
health,Paperback,96,90.0,4.41,170.0,11.58,2012
health,Hardback,336,803.0,3.82,1706.0,32.93,2013
health,Paperback,224,700.0,3.84,129.0,16.91,2017
health,Paperback,352,360.0,4.16,86.0,19.21,2011
health,Paperback,576,736.0,4.03,311.0,15.99,2004
health,Hardback,528,929.0,3.88,353.0,34.59,2006
health,Paperback,352,360.0,4.16,86.0,19.21,2011
health,Paperback,224,403.0,4.026789306511371,552.0,39.29,2015
health,Paperback,448,743.0,4.47,643.0,18.95,2016
health,Paperback,304,824.0,4.51,71.0,20.1,2022
health,Paperback,336,678.0,3.58,274.0,17.23,2012
health,Paperback,352,955.0,4.28,25.0,22.41,2020
health,Paperback,256,367.0,4.16,195.0,18.26,2010
health,Paperback,405,700.0,4.22,823.0,24.62,1989
health,Paperback,288,455.0,3.73,15.0,36.39,2012
health,Paperback,704,319.0,4.56,9.0,98.14,2018
health,Paperback,256,319.0,3.84,1052.0,16.64,2014
health,Paperback,832,319.0,3.96,25.0,103.38,2010
health,Paperback,368,364.0,4.05,10149.0,18.77,2012
health,Hardback,320,508.0,3.75,4.0,28.16,2021
health,Paperback,368,480.0,4.16,64.0,44.18,2018
health,Paperback,256,200.0,3.78,2102.0,13.45,2015
health,Paperback,192,567.0,4.21,380.0,17.34,2011
health,Paperback,304,534.0,4.12,8.0,71.79,2011
health,Paperback,288,160.0,3.66,35.0,13.1,1998
health,Cards,61,330.0,4.54,56.0,19.01,2009
health,Paperback,256,304.0,4.27,214.0,19.05,2005
health,Paperback,288,376.0,3.84,504.0,18.14,2014
health,Paperback,192,319.0,4.28,36.0,16.9,2009
health,Paperback,544,480.0,4.11,27.0,34.6,2012
health,Paperback,298,454.0,4.39,1947.0,23.1,2017
health,Hardback,352,962.0,5.0,10.0,83.68,2018
health,Paperback,464,337.0,4.14,35.0,14.33,2021
health,Hardback,272,816.0,4.33,9.0,72.23,2019
health,Paperback,384,348.0,4.4,5592.0,17.36,2006
health,Paperback,326,544.0,4.19,128.0,30.22,2015
health,Paperback,512,896.0,4.18,892.0,20.7,2017
health,Paperback,232,400.0,3.33,3.0,36.12,2012
health,Paperback,552,319.0,4.25,4.0,55.26,2014
health,Paperback,440,319.0,4.22,9.0,37.98,2016
health,Paperback,352,440.0,3.97,3597.0,17.44,2016
health,Paperback,336,420.0,3.57,1452.0,13.18,2019
health,Paperback,440,768.0,4.0,4.0,77.87,2016
health,Paperback,496,319.0,3.91,33.0,44.58,2010
health,Paperback,180,370.0,4.13,23.0,20.84,1998
health,Paperback,308,454.0,4.37,132.0,20.44,2019
health,Paperback,336,848.0,4.0,11.0,22.97,2013
health,Paperback,176,252.0,2.91,11.0,22.62,2010
health,Paperback,351,508.0,4.11,305.0,20.46,1990
health,Paperback,320,220.0,3.72,29111.0,12.67,2015
health,Paperback,128,168.0,3.81,97.0,12.93,2014
health,Paperback,272,350.0,4.1,68.0,22.13,2016
health,Paperback,272,250.0,3.35,608.0,17.91,2012
health,Paperback,272,383.0,3.95,39.0,11.72,2020
health,Paperback,680,319.0,3.68,57.0,59.47,2016
health,Others,336,319.0,4.026789306511371,552.0,126.6,2014
health,Paperback,224,700.0,3.73,15.0,19.34,2017
health,Paperback,304,955.0,4.5,2.0,28.34,2020
health,Paperback,396,319.0,4.54,59.0,23.35,2019
health,Paperback,400,280.0,3.88,2531.0,12.58,2016
health,Hardback,464,319.0,3.61,18.0,32.4,2016
health,Paperback,320,902.0,4.15,27.0,23.05,2010
health,Paperback,496,646.0,4.31,123.0,33.05,1995
health,Paperback,320,319.0,4.32,59.0,35.01,2016
health,Paperback,256,401.0,4.47,34.0,59.07,2006
health,Paperback,384,603.0,4.42,60.0,19.93,2003
health,Paperback,48,74.0,4.32,87.0,9.1,2006
health,Paperback,256,666.0,3.7,53.0,15.49,2020
health,Paperback,232,318.0,4.0,5.0,18.94,2014
health,Paperback,502,930.0,4.0,1.0,61.52,2007
health,Paperback,720,319.0,4.03,36.0,151.54,2014
health,Paperback,192,272.0,3.96,24.0,17.19,1997
health,Paperback,128,161.0,3.93,61.0,14.9,2015
health,Paperback,336,319.0,4.03,29.0,26.9,2009
health,Hardback,96,145.0,4.03,901.0,12.68,2007
health,Paperback,560,737.0,4.0,127.0,23.78,2004
health,Paperback,336,260.0,4.4,2599.0,14.18,2016
health,Paperback,416,319.0,3.72,133.0,20.48,2008
health,Paperback,112,67.0,3.92,658.0,13.82,2011
health,Paperback,288,516.0,3.84,127.0,18.51,2007
health,Paperback,366,319.0,4.63,63.0,19.68,2007
health,Hardback,256,771.0,4.86,7.0,37.75,2018
health,Hardback,240,319.0,4.15,59.0,18.95,2021
health,Hardback,704,319.0,4.0,37.0,128.62,2016
health,Hardback,416,700.0,4.026789306511371,552.0,12.8,2021
health,Cards,104,395.0,4.4,10.0,15.65,2020
health,Paperback,198,319.0,4.15,598.0,14.23,2011
health,Paperback,384,621.0,4.06,334.0,46.29,2015
health,Paperback,400,408.0,4.25,707.0,20.36,2021
health,Paperback,128,319.0,4.14,80.0,11.94,2014
health,Paperback,320,424.0,3.71,17.0,48.38,2012
health,Paperback,336,680.0,4.18,1829.0,23.16,2015
health,Paperback,336,319.0,4.14,64.0,16.9,2009
health,Paperback,128,590.0,4.21,1553.0,19.43,2021
health,Paperback,256,337.0,4.0,27.0,17.37,2010
health,Paperback,356,535.0,4.04,47.0,15.12,2008
health,Paperback,320,420.0,4.2,239.0,18.96,2019
health,Paperback,32,319.0,4.45,892.0,8.19,2004
health,Paperback,144,249.0,4.09,67.0,15.14,2017
health,Paperback,560,319.0,4.3,789.0,30.79,2016
health,Hardback,320,508.0,3.76,2946.0,25.62,2016
health,Hardback,416,712.0,4.06,827.0,30.55,2014
health,Paperback,240,573.0,4.0,1.0,26.45,2020
health,Paperback,320,314.0,4.14,7.0,20.23,2021
health,Paperback,944,466.0,3.73,11.0,45.21,2013
health,Paperback,232,319.0,4.4,88.0,25.87,2009
health,Paperback,291,717.0,3.71,547.0,18.97,2015
health,Paperback,336,520.0,3.4,5.0,33.32,2012
health,Paperback,214,416.0,5.0,1.0,43.22,2014
health,Paperback,336,420.0,4.12,8.0,13.18,2022
health,Paperback,270,319.0,4.19,72.0,15.65,2009
health,Paperback,336,676.0,4.2,295.0,26.98,1997
health,Paperback,264,333.0,3.97,74.0,17.92,2015
health,Paperback,224,263.0,3.8,10.0,29.14,2019
health,Hardback,320,907.0,5.0,4.0,37.16,2020
health,Others,320,319.0,4.16,38.0,26.21,2014
health,Paperback,166,200.0,4.67,3.0,16.94,2019
health,Paperback,442,508.0,3.4,15.0,58.99,2013
health,Paperback,310,458.0,4.15,53.0,19.21,2011
health,Paperback,208,319.0,3.74,222.0,18.02,2017
health,Paperback,272,283.0,4.2,715.0,15.87,2021
health,Paperback,944,319.0,4.36,7373.0,31.55,2011
health,Paperback,520,319.0,4.0,4.0,73.07,2017
health,Paperback,400,319.0,4.67,3.0,74.99,2017
health,Paperback,944,319.0,4.36,7373.0,31.55,2011
health,Paperback,272,180.0,4.0,6.0,9.82,2018
health,Paperback,520,319.0,4.0,4.0,73.07,2017
health,Paperback,400,319.0,4.67,3.0,74.99,2017
health,Hardback,304,669.0,4.026789306511371,552.0,23.24,2011
health,Paperback,240,580.0,4.026789306511371,552.0,19.59,2020
health,Paperback,112,145.0,4.17,52.0,14.08,2017
health,Paperback,376,312.0,3.84,1900.0,22.17,2015
health,Paperback,560,319.0,4.18,628.0,24.9,2016
health,Paperback,322,530.0,4.8,49.0,21.41,2015
health,Paperback,184,397.0,4.0,24.0,17.06,1994
health,Paperback,452,319.0,4.45,20.0,69.16,2013
health,Paperback,224,319.0,3.45,29.0,26.85,2007
health,Paperback,240,319.0,4.48,42.0,18.01,2020
health,Paperback,48,319.0,4.44,216.0,15.78,2017
health,Paperback,279,431.0,4.37,313.0,20.68,2012
health,Paperback,358,295.0,4.5,4.0,52.81,2016
health,Paperback,320,552.0,4.27,213.0,18.02,2004
health,Paperback,288,440.0,3.85,1923.0,17.28,2020
health,Paperback,112,68.0,3.82,552.0,12.8,2011
health,Paperback,358,528.0,4.44,133.0,26.09,1996
health,Paperback,192,363.0,4.4,284.0,20.49,2013
health,Paperback,140,226.0,3.89,160.0,12.74,2004
health,Paperback,376,319.0,3.96,758.0,22.54,2011
health,Paperback,678,319.0,4.25,4.0,62.04,2018
health,Hardback,352,544.0,4.09,589.0,26.02,2020
health,Paperback,304,325.0,3.92,51.0,15.49,2012
health,Paperback,381,798.0,4.6,10.0,63.07,2014
health,Paperback,256,349.0,3.49,87.0,17.62,2010
health,Paperback,660,319.0,4.47,51.0,24.21,2015
health,Hardback,576,586.0,4.23,2243.0,17.17,2019
health,Paperback,240,725.0,3.98,222.0,17.82,2018
health,Paperback,304,320.0,3.99,795.0,16.08,2016
health,Paperback,258,408.0,5.0,4.0,49.96,2009
health,Paperback,96,142.0,3.55,88.0,13.91,2005
health,Paperback,328,400.0,4.026789306511371,552.0,71.72,2013
health,Paperback,256,319.0,4.37,112.0,19.16,2002
health,Paperback,504,816.0,4.39,374.0,45.62,2013
health,Paperback,352,303.0,3.73,1266.0,14.33,2011
health,Paperback,168,319.0,3.98,65.0,19.78,2011
health,Paperback,188,319.0,4.36,22.0,18.84,1999
health,Paperback,16,519.0,4.026789306511371,552.0,36.83,2007
health,Paperback,440,319.0,4.026789306511371,552.0,85.73,2018
health,Paperback,336,319.0,4.32,1292.0,31.09,2017
health,Paperback,160,545.0,3.83,12.0,20.49,2015
health,Paperback,1184,319.0,4.33,12456.0,24.53,2020
health,Paperback,160,243.0,4.5,28.0,20.69,2011
health,Paperback,704,319.0,3.85,26.0,47.41,2020
health,Paperback,288,709.0,3.98,204.0,26.49,2014
health,Paperback,176,482.0,3.7,47.0,17.87,2016
health,Hardback,496,830.0,4.21,976.0,33.42,2009
health,Paperback,200,480.0,4.48,109.0,43.07,2015
health,Paperback,470,712.0,4.25,16.0,77.28,2019
health,Paperback,352,420.0,4.026789306511371,552.0,18.85,2020
health,Hardback,272,458.0,4.2,715.0,25.54,2021
health,Paperback,192,319.0,3.73,15.0,18.39,2013
health,Paperback,256,215.0,4.34,1191.0,13.6,2020
health,Paperback,320,553.0,4.24,1255.0,20.04,2012
health,Paperback,352,960.0,4.26,19.0,41.14,2016
health,Paperback,160,200.0,4.8,5.0,21.77,2019
health,Hardback,208,765.0,4.0,4.0,28.18,2011
health,Paperback,356,522.0,4.32,151.0,32.58,2011
health,Paperback,296,534.0,3.0,5.0,34.39,2011
health,Paperback,288,319.0,3.65,31.0,35.52,2013
health,Paperback,384,790.0,4.34,187.0,25.98,2017
health,Paperback,256,314.0,3.86,1275.0,15.76,2019
health,Paperback,340,907.0,4.14,551.0,42.74,2018
health,Paperback,752,939.0,4.16,724.0,23.43,2006
health,Paperback,320,319.0,4.76,17.0,63.7,2016
health,Paperback,352,366.0,3.77,509.0,16.55,2018
health,Paperback,737,319.0,4.4,5.0,81.0,2014
health,Paperback,729,463.0,4.16,105.0,61.8,2015
health,Paperback,336,319.0,4.0,1.0,47.31,2013
health,Mixed,336,940.0,3.9,51.0,51.38,2011
health,Paperback,200,354.0,4.43,75.0,22.5,2010
health,Paperback,192,368.0,4.1,20.0,43.92,2001
health,Paperback,320,218.0,3.74,1742.0,11.41,2017
health,Paperback,196,319.0,4.4,5.0,23.29,2015
health,Paperback,400,278.0,3.9,5256.0,12.57,2020
health,Paperback,160,180.0,3.98,257.0,12.34,1994
health,Paperback,320,260.0,3.92,1580.0,14.59,2008
health,Paperback,304,319.0,3.79,100.0,21.26,2008
health,Paperback,352,794.0,4.03,79.0,23.05,2013
health,Hardback,32,402.0,4.31,29.0,17.44,2019
health,Paperback,188,284.0,4.43,14.0,30.08,2006
health,Paperback,416,319.0,4.04,1904.0,22.28,2014
health,Paperback,192,790.0,3.75,16.0,23.19,2018
health,Paperback,214,435.0,4.0,29.0,14.31,2014
health,Paperback,464,924.0,3.67,3.0,58.01,2015
health,Paperback,344,832.0,4.026789306511371,552.0,96.86,2017
health,Paperback,288,675.0,4.53,32.0,20.49,2017
health,Hardback,464,704.0,4.16,2501.0,26.9,2020
health,Paperback,160,478.0,3.72,87.0,17.6,2010
health,Paperback,728,319.0,4.08,537.0,20.08,2016
health,Paperback,400,935.0,4.15,26.0,24.76,2016
health,Paperback,198,272.0,3.53,36.0,11.18,2013
health,Paperback,368,440.0,4.026789306511371,552.0,16.87,2021
health,Paperback,280,810.0,4.0,2.0,65.54,2015
health,Paperback,208,319.0,4.26,188.0,20.49,2018
health,Paperback,288,450.0,4.27,11297.0,17.28,2019
health,Paperback,432,319.0,4.12,699.0,16.79,2004
